release_note_id,review_id,similarity,lcs_length,time_diff_days,release_note,review
slack-254,69f916f8-5c03-4017-a163-e76ccc57b543,0.20457055833604604,1,19,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Unable to sign in using any method since update
slack-252,a3fb420d-bed8-4476-822b-b9f0ddcd0fe7,0.2042710630517257,2,103,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Can't remove or sign out of workspaces. Don't use the mobile app. If you have to use slack, stick with a browser. This is a bug they've known about for a long time and will likely never fix."
slack-252,9388f860-cd52-4a9d-b8e1-9bf10ce0d533,0.2042193373044332,1,305,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Does not work anymore. Crash to home screen with no error / message.
slack-251,3b391770-b9b0-4a36-9d66-982dc2540500,0.20413883662805327,1,273,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Not happy with the service should have a feature of storing the message like FB messenger. I have joined a channel and by mistake i have uninstal after that the messages I have sent to that channel's person that were removed.
slack-254,e55841a8-e39a-4cac-9b40-815232d21fdc,0.20405086170543327,2,201,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Useless. It no longer recognises my Android phone without any way for me to update and connect to my group. Extremely poor 
slack-252,bf321518-200b-49df-bb49-7142d5618501,0.20386109937701308,2,35,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Can't even login to the app manually on a Google Pixel 6. AKA will not work with the phone, ever. Especially if you cannot access your work email on the phone itself. Update; Just tried logging in using the magic link with the email on the phone as well. Gives ""Something went wrong."" So basically you can never login on a Google Pixel 6. It was working on my previous Pixel 3 just fine."
slack-252,06340ec9-c340-4cfd-8e89-f938aaf631a0,0.20378921172198128,1,46,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Has lot of issues. Keyboard is collapsing every time. Messages are duplicating. Not receiving all the messages.
slack-254,bf321518-200b-49df-bb49-7142d5618501,0.20373404221101243,2,21,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Can't even login to the app manually on a Google Pixel 6. AKA will not work with the phone, ever. Especially if you cannot access your work email on the phone itself. Update; Just tried logging in using the magic link with the email on the phone as well. Gives ""Something went wrong."" So basically you can never login on a Google Pixel 6. It was working on my previous Pixel 3 just fine."
slack-254,4581f30b-2bfa-407c-aee8-45b107a96980,0.20373049020767214,1,364,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Mobile app became a mess. reactions doesn't work, drafts disappear"
slack-251,15781df1-da09-4829-bb3b-b4fb3e0ad87c,0.2036301573117574,1,202,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Keeps logging me off due to ""invalid authentication"" all of a sudden."
slack-254,5ee286dc-52a8-4261-9ff5-4030d61e2e03,0.20356785392761234,1,179,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","This app was working great but since today I was getting absolutely no messages, and no I reinstalled slack and now I can't back in"
slack-254,d7f336ab-c42d-494b-aed2-c1ecd992434f,0.2033791439873832,1,284,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","No chat label is visible... Black screen all around, only ""green active"" icon visible..."
slack-254,65197ab7-2afd-424c-8329-7189ffe4ed4b,0.2032705802183885,1,3,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Single sign on does not work, I can't even log into my account"
slack-254,e7d9455c-dc62-40e9-a500-2588bf6dd41b,0.2031630833943685,1,303,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",total fail in on a Chromebook. It shows nothing on the channels.
slack-254,1afa178a-0c34-4b08-ae6a-8b30547e1d21,0.20305887794494631,1,179,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Slack doesn't tells me I don't have internet data available, but I do. Doesn't recognize my workspace. No longer able to communicate for work effectively."
slack-254,a0aa1912-678a-4b98-bfcc-8c3ddfe7b736,0.20298711939861902,1,12,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Application was really cool couple of years ago but now its deteriorated. Overcomplicated interface, strange ux and terrible support."
slack-252,f3c3febd-eff8-4e8b-937c-a7712484db73,0.20294927900487728,2,101,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Finally managed to stop Slack closing every time it was minimised, and then the widgets disappeared. I had direct DM widgets set up and they just vanished, as did the option to create more. In fact there are no slack widgets showing at all."
slack-252,a0aa1912-678a-4b98-bfcc-8c3ddfe7b736,0.20272034092953334,1,26,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Application was really cool couple of years ago but now its deteriorated. Overcomplicated interface, strange ux and terrible support."
slack-254,1d442a96-76dd-4d4e-adf3-dc35315494d0,0.2026617663247245,1,63,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",No option to leave a workspace in the app which is really not convinient.
slack-254,463917e5-2a63-4167-a894-3e031e709b52,0.2026053298603405,1,208,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Now i can't use slack because of an ""old"" android version."
slack-251,a1d800d2-06a9-41a1-8f5e-ab57bbfa9b74,0.20252372367041452,1,48,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Unable to get to my channels anymore.
slack-252,4974d7ee-b6f5-41dc-a722-267d4aafd3cf,0.20207280335219013,2,273,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Unreliable for work use. A lot the time I see an unread message on a channel, when I open the channel, there is no message. The channel still shows unread. The only fix this and to view the message is to open it on a desktop."
slack-254,ad90b3f0-db01-4da3-8703-f7f53455f45c,0.20204084714253745,1,178,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Not working... mobile app, desktop software, web site ....unable to send messages"
slack-252,4d8ec09a-8750-4603-8d2e-9b8ed2d8032d,0.20200250289019417,1,312,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Issue : Links in slack app not getting redirected. It says ""we're are unable to open this link"""
slack-252,ad9ca36d-83e7-4310-b6a9-a137cf654ab8,0.20192904612597298,1,52,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Notifications not working on Mi Band. It stopped automatically from past 10-20 days. Please fix this.
slack-254,9d46c301-35d6-4722-bfda-b7a87a62c36e,0.20144691637584144,1,4,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",I'm unable to install on my phone (One Plus 9). I get error msg.
slack-251,ef099cbb-bca8-4bd6-baf0-e658ce3ef65c,0.20134480396906534,1,328,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Tapping a DM with a 'new messages' icon, does not show the new messages. Have to force-quit in order for it to refresh"
slack-251,9388f860-cd52-4a9d-b8e1-9bf10ce0d533,0.2013083299001058,1,305,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Does not work anymore. Crash to home screen with no error / message.
slack-251,ce9ca6c9-4625-4aa6-9cef-c15e09a48fb7,0.20094589108512517,1,205,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Wosrt app always crashes. Have uninstalled it. The name should be changed to lack not slack. As it lacks basics functionalities
slack-251,4974d7ee-b6f5-41dc-a722-267d4aafd3cf,0.20093970506087594,1,273,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Unreliable for work use. A lot the time I see an unread message on a channel, when I open the channel, there is no message. The channel still shows unread. The only fix this and to view the message is to open it on a desktop."
slack-252,4d901b9b-4de3-4691-a800-dc34a98b75f4,0.20091331285588881,2,172,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",The app lags when you first open. Have to close and open again for it to stop
slack-254,11fd14b3-944f-4c03-957f-bd743f9c754b,0.2009021087929055,1,105,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Unfortunately the app is terrible. Nothing works in offline mode at all, it is impossible even to view the message history in offline. For what this application exist? The application is very slow. Takes too much memory. There is no point in this application, since you can use the web version through a browser."
slack-251,f84e173b-a4b8-43dd-b4bf-10abf12a0b09,0.20068228912353517,2,13,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",I'm completely unable to login to the app with my new Pixel 6. It just keeps sending me back to the main splash/login screen.
slack-251,af0872aa-3a31-4299-af66-ec23f4f989f8,0.2004240894317627,1,179,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Blocked my old phone OS without any warning. Not cool.
slack-251,723f17ee-66f0-458f-8364-74d280989127,0.2003154578416244,3,233,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","Slack continues to create bizarre design decisions that reduce usability. Recent change makes clicking a slack workspace image now do the same thing as clicking the 3 dots, instead of it going to the workspace. If I wanted to click the 3 dots, I'd click that. Don't make the far left target do the same thing as the right one. Horrible UX"
slack-251,5199962e-e184-478c-a038-905e6cc1e6a8,0.20026246200908315,1,192,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",have to use for work. Keeps giving problems far too often :((((
slack-251,13255050-cac3-46bd-9181-7da6d9474e98,0.20013610363006593,1,307,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Got stuck on a screen and the app become unusable
slack-252,d0074141-aed2-4022-a24b-73bedaf380ba,0.20012579147632306,1,207,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",The app is just a very buggy and does not sync up well.
slack-254,1c2ab340-2b9b-4d37-a0f5-3c044c12bcce,0.19990868636540005,1,208,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Unable to use slack since last update. Message pop-up within app indicates that an update is needed but when you click the message there are no updates available. Pop-up message cannot be dismissed
slack-254,21221747-de44-49a1-86ec-cc9120df36af,0.19986573855082196,1,329,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Lazy update description! You refer to a link but this isn't clickable. Meaning Slack never had a decent design around this experience. A shame
slack-252,1ff9b968-11a8-4e49-94bf-2f5ef98c4e67,0.19976957774743803,1,349,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",This is frustrating...I am not able to connect to my slack workspace. I reinstalled the app but it's the same problem again. At first I was atleast able to see my channels and messages now it doesn't even log in
slack-252,d7f336ab-c42d-494b-aed2-c1ecd992434f,0.1997556107384818,1,298,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","No chat label is visible... Black screen all around, only ""green active"" icon visible..."
slack-251,d09b5b0a-bb3b-4d5e-aaff-9257c3dee2ad,0.19972485195506706,1,41,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Absolutely useless. Doesn't alert me of new messages but eats battery.
slack-252,a356ce86-c463-4505-8781-567dd8705b20,0.19971794342172558,1,271,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Notifications appearing after seeing the message. So many lags, no matter if I bring 30mbps speed internet or 150mbps speed. SLACK will always delay the notifications, full of bugs"
slack-252,65197ab7-2afd-424c-8329-7189ffe4ed4b,0.19913127605731673,1,17,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Single sign on does not work, I can't even log into my account"
slack-254,e563ea48-19d3-4d95-ac35-b346ab02ff34,0.1990536226945765,1,214,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Unreliable. Often fails to load messages. Slack acknowledged it's a bug but hasn't fixed it for months.
slack-254,a1c3c091-7e26-433a-b02b-c7ef0f9c90fd,0.19898362954457602,1,242,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Everytime I get slack call it hangs and feel difficult to use.
slack-254,4e97ace4-0570-47a2-a134-7dbc1445c304,0.19880691453030236,1,13,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","such a buggy and unstable app. it doesn't manage code blocks and mentions properly. editing your drafts, it crashes."
slack-254,246e1e94-27df-46d5-8f11-21a4e34ae50e,0.1987111303864456,1,353,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","keeps getting worse. channels or dms will have new messages but they won't display. I'll select a channel and a different channel (the most recent) will come up. all in all, getting to the point where it's not actually useful anymore."
slack-254,6cb9dcc1-6bed-42f6-b528-31bb3005487d,0.1987011132416902,2,201,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","No previous deprecation notices, no new version on google play, but this version is suddenly not supported. Missing meetings right now figuring out what to do. Awful."
slack-254,eafbbb81-ddda-4c79-907f-e6233958160b,0.19863489957956168,1,281,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Install it on P40 lite. Not working properly because of missing google play service. Great you need GPS to run slack. Slack development fail without google.
slack-254,f4a589ee-390f-4263-aee9-3f17991ab1d8,0.198583722114563,1,138,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Work is affected because this app doesn't give any notifications despite having all settings set up
slack-251,f5727ce0-7c36-41da-a49b-f64277c7af5f,0.1983640193939209,1,227,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Trying to login to my account on mobile takes me in an endless loop. Terrible design
slack-252,ef099cbb-bca8-4bd6-baf0-e658ce3ef65c,0.19790438016255696,2,328,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","Tapping a DM with a 'new messages' icon, does not show the new messages. Have to force-quit in order for it to refresh"
slack-254,4cd724d0-8bec-426a-813d-90308f89907a,0.19787657329014371,1,273,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Frustrated by the messages not updating unless the app is open. Should be able to get notifications in the background. When the notifications do work, you get all of them regardless of your online status."
slack-251,4d292cd3-3eaf-4e88-ae37-ec90d16e1df6,0.19771175384521486,1,251,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",This app has amnesia. If you go away from the app and then come back it brings up the splash screen and you loose drafts and the location where you were viewing.
slack-252,b7a10807-3a32-4604-9b1f-5341840656d8,0.19764785906847787,1,7,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","In phone iam getting messages but not able to send, getting error as not able to connect"
slack-252,ff65a951-2bbe-4ee1-a05b-472b930f18a8,0.1976244081150402,1,222,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.",Unable to update slack fromy mobile . No latest updates are available
slack-254,355fac80-d017-46f6-a102-d915ed3a01a2,0.19749666452407838,0,130,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Great Lack Of Practical Communication
slack-254,cf4c5198-fc91-4753-9ebf-04f0431c82b4,0.19738593795082787,1,196,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Avatars of people are mimatched with one another. Unable to read messages. Notifications are pushed after I already read the messages. I have a ticket open with Slack support - sent videos and logs showing all the issues. Support basically telling me its a ""known issue"". The issues are more than 6 mounth old I think. Its almost unusuable at this stage."
slack-254,ef099cbb-bca8-4bd6-baf0-e658ce3ef65c,0.19735316435496014,1,314,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Tapping a DM with a 'new messages' icon, does not show the new messages. Have to force-quit in order for it to refresh"
slack-254,e9005df2-582c-4f42-a8fd-0e4c8e1aca11,0.1973384097565052,1,276,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","calls don't work since last update. Bluetooth audio doesn't work, speaker audio not even an option. phone behaviour becomes crazy until slack is shut down. if your app is this bad, you revert to a working old version until you get it together..."
slack-254,fbf0ba60-36d5-4ad4-a70a-94f43f78dd9e,0.19715122526342221,1,194,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Having trouble using slack from last couple of days. Messages were not loading. Tried re installing and am unable to login now.
slack-251,626a0880-bdb3-49b3-9dbd-4ad556abfd41,0.19676523392017073,1,192,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",What has happened to slack today? Unable to send messages and load messages!
slack-254,ce9ca6c9-4625-4aa6-9cef-c15e09a48fb7,0.19663829916999453,1,191,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Wosrt app always crashes. Have uninstalled it. The name should be changed to lack not slack. As it lacks basics functionalities
slack-251,6402c556-2aee-4672-845a-4afe8fb02271,0.19662651388268723,2,136,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.",Looks like an app made by a bunch of amateurs. There is not even a proper sign in option
slack-252,109c27cd-aa5f-4196-baff-559a436852da,0.1965794263062654,2,254,"Fixed: On certain devices, tapping on a notification could lead to a weird state where backing out of a thread would always return you to that message from the notification you tapped. It was a phenomenon as confusing to witness as it is to explain, and we'll all be pleased to never have to experience it again.","When you are typing and you rotate the screen, the text drafted in the chats disappear and you have to type everything again. Please fix this bug."
slack-254,396ebcc1-58f8-45fa-9e09-6241b0beeaa0,0.19654165397990836,1,350,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Forced updates, auto log out fo no reason. Terribly annoying notifications"
slack-254,2f1e471f-2cdc-44d0-afda-6031841c9ece,0.1963137170101734,2,54,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",I feel like Android app recent update made organization of channels worse. Just one flat group of everything - where are the custom sections and ways to organize? In an enterprise with hundreds of channels it's useless and almost impossible to find the channels I need to monitor.
slack-254,3b342425-b98c-4b34-9cba-56c3e19d3119,0.1961957589785258,1,208,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Iam using mobile android version 7, slack is showin error, this version is not supported"
slack-251,4e97ace4-0570-47a2-a134-7dbc1445c304,0.1957615940194381,1,27,"Fixed: Uploading a new profile picture was sometimes failing, leaving people stuck with their old ones like an unfortunate driver's license photo. Contrary to popular belief, we've never aspired for Slack to feel like going to the DMV, so retake that photo to your heart's content.","such a buggy and unstable app. it doesn't manage code blocks and mentions properly. editing your drafts, it crashes."
slack-254,76e7e17a-e18a-4403-b813-25e427a89535,0.19570674896240237,1,301,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Notifications never arrive sometimes and sometimes too late.
slack-254,f3c3febd-eff8-4e8b-937c-a7712484db73,0.19559287374669856,2,87,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.","Finally managed to stop Slack closing every time it was minimised, and then the widgets disappeared. I had direct DM widgets set up and they just vanished, as did the option to create more. In fact there are no slack widgets showing at all."
slack-254,3491b171-b2c7-4a82-acf9-616532265466,0.19543152650197348,1,208,"Fixed: Attempting to change your notification settings for a specific channel would routinely fail. Not in an entertaining way, or the sort that teaches you something important on your way to greater heights. It just didn't do the thing it was designed to do. Sometimes misfortune carries with it no lesson. Anyway, it works again.",Suddenly disabled (no in-app deprecation warning) support for my android version.
